DT_COMPTC,CNPJ_FUNDO_CLASSE,TP_FUNDO_CLASSE,ID_SUBCLASSE,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA
2025-09-17,14.508.590/0001-72,CLASSES - FIF,,175433348.09,3.35562465,175444640.71,0.0,0.0
2025-08-01,10.254.029/0001-53,CLASSES - FIF,,446401728.19,5.3405705,449309955.21,0.0,0.0
2025-11-28,37.013.129/0001-44,CLASSES - FIF,,80340955.68,2.3746397,80337795.7,0.0,0.0
2026-02-13,63.122.376/0001-99,CLASSES - FIF,,5238036.31,1.101439,5239275.9,0.0,0.0
2026-05-14,25.357.060/0001-97,CLASSES - FIF,,17740048.83,2.11450024,17742546.49,0.0,0.0
2025-08-21,41.075.637/0001-24,CLASSES - FIF,,114580437.83,1.73223165,114433897.08,0.0,0.0
2026-01-29,45.681.910/0001-15,CLASSES - FIF,,953630789.99,1.510413919042,937256999.91,72000.0,489396.0
2026-02-12,52.133.916/0001-13,CLASSES - FIF,,37967741.43,122.6440176,37887701.48,0.0,0.0
2025-10-03,23.379.180/0001-60,CLASSES - FIF,,10397442.1,83.704835,10404842.34,0.0,0.0
2026-05-08,58.459.098/0001-20,CLASSES - FIF,,26506632.14,1064.2940466,26510158.08,0.0,0.0
2026-03-25,44.803.482/0001-93,CLASSES - FIF,,32144550.4,1.4582896,32126878.73,0.0,0.0
2025-08-06,12.610.629/0001-32,CLASSES - FIF,,15443898.52,194.299461,15427686.12,0.0,0.0
2026-01-28,50.097.016/0001-32,CLASSES - FIF,,43583114.49,1.283293286104,43547322.87,0.0,0.0
2026-03-30,60.312.851/0001-00,CLASSES - FIF,,347375793.95,1.0554564,347366742.51,41900000.0,0.0
2025-07-03,30.887.048/0001-24,CLASSES - FIF,,65519941.77,1.712029,65467220.35,0.0,0.0
2026-01-06,30.921.203/0001-81,CLASSES - FIF,,523004111.09,1.94190832,522128559.46,1965255.14,644000.82
2025-07-22,37.828.947/0001-03,CLASSES - FIF,,22840839.95,3527.20334873,22834027.89,0.0,0.0
2025-06-02,18.302.338/0001-63,CLASSES - FIF,,335095905.36,15.89049177,331061838.42,68112.56,0.0
2025-07-22,54.087.357/0001-88,CLASSES - FIF,,25992944.43,1.1255726,26023335.0,13539.82,0.0
2026-05-20,03.916.081/0001-62,CLASSES - FIF,,284282333.14,43.0660395,284538984.08,0.0,267770.08
2025-08-11,34.096.235/0001-40,CLASSES - FIF,,195057041.23,1.734704368806,195004362.2,175012.96,591632.86
2025-11-12,07.325.929/0001-30,CLASSES - FIF,,4926609128.53,3551.32336931,4926530706.17,0.0,8856817.08
2025-11-27,43.854.804/0001-60,CLASSES - FIF,,14565091.82,150.6051981,14560149.4,0.0,0.0
2025-11-27,46.763.172/0001-18,CLASSES - FIF,,185189528.28,1.4326491,185122522.56,0.0,0.0
2025-10-02,41.710.510/0001-30,CLASSES - FIF,,49600769.82,133.6735568,49239425.12,0.0,0.0
2025-07-07,25.423.318/0001-06,CLASSES - FIF,,14188039.92,158.26193836,14191984.56,0.0,0.0
2025-10-08,18.185.821/0001-05,CLASSES - FIF,,175068272.23,3.5020833,175092365.75,0.0,0.0
2025-12-02,54.991.263/0001-39,CLASSES - FIF,,35487525.85,2.343529,35477206.54,0.0,0.0
2025-10-30,47.103.358/0001-03,CLASSES - FIF,,9007223.26,1.3348849,9002244.1,0.0,0.0
2025-07-24,57.996.933/0001-06,CLASSES - FIF,,391169459.57,4.360976,391113057.96,0.0,0.0
2026-01-06,30.077.710/0001-80,CLASSES - FIF,,4578609.4,3.9376162,4583008.13,0.0,0.0
2026-05-14,22.428.807/0001-62,CLASSES - FIF,,1138910699.78,26.707714,1136320763.73,166087.1,2319611.22
2025-10-01,13.591.900/0001-00,CLASSES - FIF,,113692059.92,4.09331178,113686413.57,0.0,2012706.89
2025-07-09,34.781.219/0001-97,CLASSES - FIF,,183985305.27,1.8291633,134011124.34,0.0,0.0
2025-06-17,45.756.511/0001-76,CLASSES - FIF,,33088745.83,1.2300163,33116217.37,0.0,0.0
2025-12-30,47.698.814/0001-05,CLASSES - FIF,,711549970.74,2.17239063,711494311.02,0.0,0.0
2026-02-10,39.354.788/0001-70,CLASSES - FIF,,56967616.25,1824.86264137,56909320.77,0.0,0.0
2026-02-04,32.388.048/0001-05,CLASSES - FIF,,934166851.39,2.3759098,934110268.12,0.0,0.0
2025-08-04,26.360.089/0001-90,CLASSES - FIF,,22704723.01,1.9286807,22704723.01,0.0,0.0
2025-12-04,38.971.939/0001-76,CLASSES - FIF,,63703156.23,1.76568818,63653819.21,0.0,0.0
2026-05-06,54.788.959/0001-62,CLASSES - FIF,,46945708.27,1.1713843,46942660.72,0.0,0.0
2025-07-14,46.332.062/0001-00,CLASSES - FIF,,8438160.05,124.8429894,8433493.51,0.0,0.0
2025-08-20,31.248.020/0001-00,CLASSES - FIF,,31188827.35,1.5092175,31177160.42,0.0,0.0
2026-04-23,10.985.245/0001-79,CLASSES - FIF,,5085686741.75,4.4858136,5085489396.49,8995000.0,4235373.22
2026-04-06,39.430.163/0001-40,CLASSES - FIF,,24172259.21,1.51328333,24167144.88,0.0,0.0
2026-01-02,22.443.530/0001-47,CLASSES - FIF,,1024005.31,0.00321132,78543.38,0.0,0.0
2025-08-29,34.109.746/0001-50,CLASSES - FIF,,15073219.76,0.9005013,15078475.44,0.0,0.0
2025-07-11,27.782.990/0001-13,CLASSES - FIF,,5125143.35,87.7140342,5121708.32,0.0,0.0
2026-03-24,05.134.431/0001-64,CLASSES - FIF,,403666212.96,12.787248029,403641889.23,0.0,0.0
2025-09-08,32.973.123/0001-03,CLASSES - FIF,,5588706785.9,17.42621,5369398352.01,15227124.41,3895942.25
2026-03-13,11.432.857/0001-05,CLASSES - FIF,,81021342.82,4.9826967,81015309.74,0.0,0.0
2025-07-10,07.836.157/0001-09,CLASSES - FIF,,43509219.72,5.6590588,43518923.76,0.0,0.0
2026-03-30,60.978.472/0001-45,CLASSES - FIF,,50725644.72,1.076991847006,50720063.09,0.0,0.0
2025-10-28,07.586.786/0001-10,CLASSES - FIF,,2104842.15,6.560921,2102407.68,0.0,0.0
2025-10-30,37.098.846/0001-16,CLASSES - FIF,,46882572.99,1.55234668011,46842494.65,3389.0,1333.13
2025-10-28,42.888.828/0001-78,CLASSES - FIF,,160846100.73,1095.08145508,160679492.81,0.0,0.0
2026-04-16,46.133.703/0001-99,CLASSES - FIF,,146481944.37,1.487679,146453208.24,0.0,0.0
2025-12-09,05.200.914/0001-10,CLASSES - FIF,,680644490.52,9.6066182,680024799.37,150929.38,431737.01
2025-10-02,36.656.529/0001-05,CLASSES - FIF,,52951694.09,1.611753,52827719.16,0.0,0.0
2026-03-26,17.517.577/0001-78,CLASSES - FIF,,75958665.93,3.461939,75862001.94,0.0,1000.0
2025-08-05,50.534.166/0001-66,CLASSES - FIF,,18273889.91,1.4839345,18278297.14,0.0,0.0
2025-11-17,13.455.117/0001-01,CLASSES - FIF,,861646281.32,40.7466684,861620189.07,0.0,209835.04
2025-09-25,00.819.929/0001-47,CLASSES - FIF,,9721775.69,29.4970402,9701614.88,0.0,5243.51
2025-12-03,46.192.515/0001-31,CLASSES - FIF,,27254948.69,1.8406946,27621008.21,0.0,0.0
2026-03-13,21.261.336/0001-88,CLASSES - FIF,,64249973.82,3.4641441,63940143.77,0.0,0.0
2025-09-29,43.584.913/0001-05,CLASSES - FIF,,11981023.66,438.10140146,17361727.87,0.0,0.0
2025-11-14,34.568.351/0001-15,CLASSES - FIF,,746308308.18,11.771323,746251350.88,104224.76,0.0
2025-11-13,36.499.460/0001-53,CLASSES - FIF,,103019415.22,2.3476267,104313316.49,0.0,0.0
2026-02-05,37.887.412/0001-03,CLASSES - FIF,,23686019.74,5.47101523,23593532.0,0.0,0.0
2025-11-12,19.213.262/0001-62,CLASSES - FIF,,128641182.16,28394.3450882,128660506.56,0.0,0.0
2026-05-15,35.646.072/0001-95,CLASSES - FIF,,151101472.53,1.45342,151158736.31,0.0,0.0
2025-11-14,61.543.295/0001-37,CLASSES - FIF,,34161297.89,1.035795910508,34160730.21,0.0,0.0
2026-05-05,10.948.647/0001-01,CLASSES - FIF,,1042975.97,70.60074832,1046586.62,0.0,0.0
2026-02-11,03.960.323/0001-15,CLASSES - FIF,,121849088.06,120.8004162,121663894.38,73800.0,169600.0
2026-01-13,45.081.560/0001-56,CLASSES - FIF,,9182792.07,1.596563,9178064.11,0.0,0.0
2026-02-09,09.324.673/0001-71,CLASSES - FIF,,705384722.32,5.07363648,705341212.63,0.0,0.0
2026-04-16,10.461.947/0001-53,CLASSES - FIF,,49921858.51,234.81646175,50232870.64,0.0,0.0
2025-08-04,49.984.095/0001-14,CLASSES - FIF,,31883316.85,1262.8004725,31878908.0,0.0,0.0
2026-04-10,53.096.365/0001-28,CLASSES - FIF,,23381911.59,13.912593,23371715.77,0.0,0.0
2025-09-15,36.518.051/0001-57,CLASSES - FIF,,657873910.02,1.61553501,657883839.81,0.0,0.0
2025-07-25,41.544.447/0001-09,CLASSES - FIF,,14240168.4,1.1801876,14272944.26,0.0,0.0
2025-08-19,31.611.503/0001-27,CLASSES - FIF,,474304837.33,1.5955301,474327488.06,1245288.99,6316.9
2025-10-21,12.402.646/0001-84,CLASSES - FIF,,513802.08,0.02933393,486151.24,0.0,0.0
2025-09-11,48.038.322/0001-56,CLASSES - FIF,,28136792.66,1.4474274,28140281.9,0.0,0.0
2025-07-18,57.777.043/0001-03,CLASSES - FIF,,89901864.03,1.0669149,90154313.41,0.0,0.0
2026-04-27,27.181.778/0001-09,CLASSES - FIF,,10753714.84,1.83765827,10748778.68,0.0,0.0
2025-10-01,35.725.802/0001-43,CLASSES - FIF,,23568406.69,1.9964465,23532439.75,11000.0,0.0
2026-01-20,22.215.116/0001-80,CLASSES - FIF,,1001958389.36,2.854443,1002111372.96,0.0,0.0
2026-05-20,46.130.763/0001-58,CLASSES - FIF,,555770440.41,2457.69084129,391878700.61,0.0,0.0
2026-01-23,43.509.081/0001-62,CLASSES - FIF,,111066137.82,2.655065,110910683.83,0.0,0.0
2026-01-08,40.054.275/0001-22,CLASSES - FIF,,719851182.98,1.6999742,719840692.61,8288383.17,5303654.72
2025-07-31,61.140.970/0001-87,CLASSES - FIF,,9916700.72,0.996878262,9915358.36,0.0,0.0
2025-08-26,44.347.414/0001-67,CLASSES - FIF,,782397121.46,1.55220026728,782415016.87,0.0,0.0
2026-01-09,17.971.054/0001-05,CLASSES - FIF,,2448292445.24,322.24617,2448109835.57,11262334.2,3915291.04
2026-05-11,45.683.352/0001-27,CLASSES - FIF,,141584907.6,1.57526386,141591403.3,59727961.0,59566611.83
2025-10-17,26.344.140/0001-70,CLASSES - FIF,,13418214.12,183.12142162,13404242.51,0.0,0.0
2026-04-28,52.921.843/0001-24,CLASSES - FIF,,65671078.82,1.39822404,65984580.07,0.0,0.0
2025-10-01,41.272.508/0001-26,CLASSES - FIF,,44329110.79,3.6749567,44366376.37,0.0,0.0
2026-03-16,46.539.990/0001-31,CLASSES - FIF,,3695172.6,0.3735374,3698950.14,0.0,0.0
2026-05-04,17.518.970/0001-86,CLASSES - FIF,,52969282.2,29.5770695,53957988.01,0.0,0.0
2026-05-13,42.698.615/0001-83,CLASSES - FIF,,825210118.22,1.778602,822915336.93,0.0,79850.38
2026-05-29,17.517.359/0001-33,CLASSES - FIF,,201013799.02,2.7551079,200798789.54,84789.51,475626.52
2025-08-15,13.301.457/0001-88,CLASSES - FIF,,1568999.69,3.1746036,1575149.24,0.0,0.0
2026-04-13,40.916.679/0001-88,CLASSES - FIF,,482366354.18,2.1704845,482395981.07,0.0,0.0
2025-06-16,39.593.288/0001-90,CLASSES - FIF,,13498308847.03,1.5040027,13494769731.86,4186570.31,0.0
2025-08-07,44.431.760/0001-29,CLASSES - FIF,,126372736.55,126.153746,126034551.93,5000000.0,0.0
2026-01-22,36.436.870/0001-55,CLASSES - FIF,,981081996.26,2.8617377,978219664.28,0.0,0.0
2026-04-27,59.942.415/0001-27,CLASSES - FIF,,3748013.1,1.214995349868,3749318.62,0.0,0.0
2025-08-04,47.227.545/0001-07,CLASSES - FIF,,134767782.16,174.24892304,138019918.78,0.0,0.0
2025-08-04,41.215.493/0001-64,CLASSES - FIF,,3060756.23,1.30780113,3055741.18,0.0,0.0
2025-11-13,41.579.496/0001-87,CLASSES - FIF,,26149908.72,4.833840451232,26146877.16,0.0,0.0
2025-08-01,17.073.538/0001-29,CLASSES - FIF,,5463978.64,2921.3640472,5451438.14,0.0,0.0
2026-03-16,55.199.146/0001-08,CLASSES - FIF,,120510745.05,183.8258098,119825537.81,0.0,0.0
2025-08-20,18.159.107/0001-42,CLASSES - FIF,,23044866.41,2.60331234,23039390.18,0.0,0.0
2026-03-31,19.657.463/0001-59,CLASSES - FIF,,498951198.87,3.10157865,499236845.17,156425.35,0.0
2025-07-04,27.227.810/0001-31,CLASSES - FIF,,759851615.49,2.73223931,760167285.87,107200.0,0.0
2025-09-12,30.068.178/0001-35,CLASSES - FIF,,1221859762.97,1.79535,1221852707.87,0.0,0.0
2026-01-26,52.723.241/0001-62,CLASSES - FIF,,3802213.11,110.13809629,3802213.12,0.0,0.0
2026-04-02,10.366.833/0001-24,CLASSES - FIF,,16708075.88,36.9725652,16706739.79,0.0,0.0
2025-11-11,17.136.453/0001-42,CLASSES - FIF,,28372291.74,132.0928587,28362181.96,0.0,0.0
2025-10-22,27.036.105/0001-57,CLASSES - FIF,,1793652.77,1.981742323156,1798057.74,0.0,4013.79
2025-12-29,45.510.932/0001-12,CLASSES - FIF,,29611495.98,1.2850814,29590502.28,0.0,0.0
2025-10-22,32.274.211/0001-09,CLASSES - FIF,,477914794.55,0.42534379,476716293.63,0.0,0.0
2025-06-06,57.216.218/0001-03,CLASSES - FIF,,51208902.84,1.1013275,51215136.71,0.0,0.0
2025-08-18,57.280.397/0001-30,CLASSES - FIF,,4313155.29,1.12481909,4314174.41,0.0,0.0
2025-10-30,53.196.974/0001-59,CLASSES - FIF,,1260945.16,474.87719134,1208920.41,0.0,0.0
2026-04-28,08.915.198/0001-45,CLASSES - FIF,,3277521.06,4.1524323,3280682.69,0.0,0.0
2025-11-14,61.348.035/0001-00,CLASSES - FIF,,35214814.05,86.78906282,35199908.41,0.0,0.0
2025-11-06,61.861.865/0001-37,CLASSES - FIF,,328838293.64,1.038534167099,328822226.12,94734.19,539234.05
2025-06-09,08.893.225/0001-26,CLASSES - FIF,,51790065.91,2.7915029,51869915.19,0.0,0.0
2025-09-02,26.277.700/0001-11,CLASSES - FIF,,6361714.72,0.960802,6367526.02,0.0,0.0
2026-02-05,45.511.234/0001-31,CLASSES - FIF,,69226610.22,1.6617939,69213887.0,0.0,0.0
2026-01-05,44.459.572/0001-09,CLASSES - FIF,,5574502.66,123.525533,5574518.28,0.0,0.0
2026-04-13,00.856.171/0001-17,CLASSES - FIF,,28308099.57,41.820306,28300298.34,0.0,0.0
2025-07-22,30.567.357/0001-17,CLASSES - FIF,,26586529.72,1.2012253,26613130.54,0.0,0.0
2026-04-15,41.342.624/0001-74,CLASSES - FIF,,20776402.04,14.385517,20786927.67,2000.0,0.0
2026-01-20,63.359.620/0001-31,CLASSES - FIF,,51077052.68,1.005924,51086177.95,0.0,0.0
2025-06-27,54.904.544/0001-07,CLASSES - FIF,,1095245932.47,113.393018,1086849210.64,4202000.43,265285.91
2026-05-04,17.143.743/0001-13,CLASSES - FIF,,16414460.67,6.6714492,16403387.58,0.0,0.0
2026-02-18,47.811.551/0001-07,CLASSES - FIF,,29541106.88,2.13129121,29481891.94,0.0,0.0
2025-06-25,16.728.467/0001-92,CLASSES - FIF,,63598316.62,1.2652005,63585688.33,0.0,0.0
2026-01-29,59.242.342/0001-60,CLASSES - FIF,UUD8N1738584111,111276858.13,19.707366,111255923.43,0.0,0.0
2026-03-03,52.306.980/0001-59,CLASSES - FIF,,111061746.92,1.08284497,111064863.59,0.0,0.0
2026-03-18,04.521.982/0001-18,CLASSES - FIF,,52731990.12,3.9954722,52717275.44,0.0,0.0
2026-02-02,47.612.701/0001-45,CLASSES - FIF,,777210905.35,1.49633620113,778457163.5,751380.35,102091.25
2025-10-02,54.853.464/0001-70,CLASSES - FIF,,631948324.53,1.1680062,626459480.25,5296494.27,721518.79
2025-07-28,58.653.978/0001-32,CLASSES - FIF,,42359721.2,1.066129500141,42354047.9,0.0,0.0
2026-02-20,51.730.916/0001-38,CLASSES - FIF,,117813754.42,1.32639258,117766496.58,0.0,0.0
2026-03-06,64.189.051/0001-96,CLASSES - FIF,,121154272.78,1.018867899856,120626384.61,68486.95,525000.0
2025-09-03,50.651.069/0001-53,CLASSES - FIF,,207666927.11,1.41763344,207691036.02,0.0,0.0
2025-07-08,39.723.613/0001-92,CLASSES - FIF,,34546053.72,1.7829724,34552276.67,0.0,0.0
2025-09-01,57.829.732/0001-06,CLASSES - FIF,,77719772.23,113.129859,77055913.28,8954115.47,0.0
2025-11-12,30.178.943/0001-70,CLASSES - FIF,,1397116.05,1.90207154,1409983.62,0.0,0.0
2026-02-26,21.919.074/0001-04,CLASSES - FIF,,3272241353.37,2.63333,3271265164.6,0.0,7059.03
2025-10-14,10.292.341/0001-31,CLASSES - FIF,,185837652.41,6.3801487,130197327.39,0.0,0.0
2026-03-26,30.068.713/0001-58,CLASSES - FIF,,85307409.68,1.59347906,85164831.45,1800.0,162430.94
2026-03-23,42.730.656/0001-00,CLASSES - FIF,,64881456.38,1.55878954779,64815375.31,0.0,7194.38
2025-11-12,43.122.453/0001-01,CLASSES - FIF,,132934335.34,135.4080774,132908158.65,0.0,0.0
2025-11-05,41.153.205/0001-94,CLASSES - FIF,,32665897.22,1.6184731,32674356.07,0.0,0.0
2026-04-09,31.690.524/0001-85,CLASSES - FIF,,30024505.71,1.88783364,30453774.62,0.0,0.0
2026-01-02,62.062.346/0001-71,CLASSES - FIF,BWVHX1754338184,0.0,0.0,0.0,0.0,0.0
2025-10-20,28.321.288/0001-15,CLASSES - FIF,,20166587.0,180.8003133,20156866.01,0.0,0.0
2026-05-22,35.372.771/0001-94,CLASSES - FIF,AHD0G1747088347,222736100.02,1.8990956,222505116.7,19500.0,63000.0
2025-12-01,40.963.243/0001-40,CLASSES - FIF,,238134040.46,1.581175,238016075.82,0.0,0.0
2025-12-05,38.066.549/0001-51,CLASSES - FIF,,81602118.58,1.097451,81583910.82,0.0,0.0
2025-08-01,61.141.486/0001-72,CLASSES - FIF,,26247626.43,1.001718697,26242875.46,0.0,0.0
2025-08-13,26.861.041/0001-66,CLASSES - FIF,,88802174.61,1.3122651,88934497.62,0.0,0.0
2026-01-06,08.927.305/0001-55,CLASSES - FIF,,25337361.85,46.335425,25344482.25,0.0,0.0
2025-09-04,32.743.215/0001-99,CLASSES - FIF,,72191606.24,1.462433145439,71969490.22,91992.32,34999.99
2025-08-20,43.690.552/0001-81,CLASSES - FIF,,119279317.71,79.60673861,119247943.26,0.0,0.0
2025-08-12,35.386.995/0001-55,CLASSES - FIF,,1916994.34,1.29116611,1918243.44,0.0,0.0
2025-08-21,08.196.003/0001-54,CLASSES - FIF,,27232020053.76,181259.37781,27215897956.51,0.0,0.0
2025-06-03,42.718.451/0001-09,CLASSES - FIF,,10105172.13,0.97860163,10114890.65,0.0,0.0
2025-08-11,14.096.759/0001-24,CLASSES - FIF,,66895683.57,35.838895,77126006.42,0.0,0.0
2025-08-05,60.311.425/0001-43,CLASSES - FIF,,23073930.35,0.9749913,23084797.96,0.0,129.17
2026-02-25,55.110.383/0001-42,CLASSES - FIF,5JYFT1764008778,4942396.64,102.762957,4945222.64,62500.0,0.0
2025-11-19,36.182.047/0001-60,CLASSES - FIF,,116974836.86,1.302533,121371012.32,0.0,0.0
2025-07-25,11.138.942/0001-57,CLASSES - FIF,,58749294.63,373.58310104,58743596.35,0.0,0.0
2026-03-09,18.969.955/0001-17,CLASSES - FIF,,18388029.42,3.29356793837,18327875.68,0.0,61295.86
2026-03-19,54.216.181/0001-17,CLASSES - FIF,,328281716.62,556.59708835,328254352.99,0.0,0.0
2026-05-19,32.300.880/0001-08,CLASSES - FIF,,6814447.24,1.72184111,6809785.43,0.0,0.0
2025-12-11,57.753.153/0001-27,CLASSES - FIF,,241532734.74,1.15359,241619356.97,0.0,48594.5
2026-03-30,49.964.637/0001-97,CLASSES - FIF,,351704212.98,1.106183954,351687042.17,0.0,0.0
2026-05-25,34.475.592/0001-10,CLASSES - FIF,,169777990.92,1.53878051,169568941.23,0.0,719287.74
2026-01-16,61.584.886/0001-52,CLASSES - FIF,,34505592.64,1.06846049,34503966.58,0.0,0.0
2025-06-09,12.469.130/0001-57,CLASSES - FIF,,14277937.02,4.319448,14282841.18,0.0,0.0
2025-10-17,24.597.757/0001-72,CLASSES - FIF,,15198104.87,203.6652303,15185434.57,2317.0,0.0
2026-03-27,65.338.884/0001-34,CLASSES - FIF,,9489869.36,99.97927,9498030.66,0.0,0.0
2026-04-17,35.002.519/0001-93,CLASSES - FIF,,36258153.7,2.4191185,36252227.65,0.0,0.0
2025-11-12,42.287.911/0001-91,CLASSES - FIF,,47025329.39,1.56617315,47017285.53,0.0,0.0
2025-09-23,09.275.592/0001-29,CLASSES - FIF,,30716224.61,7.8422414,30669356.67,0.0,0.0
2025-12-08,11.182.064/0001-77,CLASSES - FIF,,894847332.66,4.8662281,934751276.31,85068.48,167823.32
2026-05-22,55.250.638/0001-72,CLASSES - FIF,,45015689.72,1.136959,45065651.02,0.0,0.0
2026-02-13,61.069.468/0001-27,CLASSES - FIF,,47186064.7,1.09887016,47179292.22,0.0,0.0
2026-03-03,07.098.295/0001-20,CLASSES - FIF,,18099227.36,62.136563,18096965.56,0.0,13527.93
2025-12-17,28.849.736/0001-58,CLASSES - FIF,,193074543.55,1.8989112,193014601.2,386954.27,2557407.93
2025-11-26,55.898.568/0001-63,CLASSES - FIF,,56580084.34,111.6856064,56332628.31,0.0,0.0
2025-12-08,58.150.449/0001-16,CLASSES - FIF,,21313233.92,1.136879411459,21311325.73,0.0,0.0
2025-10-14,42.592.516/0001-12,CLASSES - FIF,,14082774.3,1.373481,14078538.48,0.0,0.0
2025-12-19,60.917.687/0001-56,CLASSES - FIF,,219083686.16,1.060534,219069266.82,8212766.92,0.0
2025-08-05,28.808.358/0001-64,CLASSES - FIF,,26499500.27,1.618998,28886299.44,0.0,0.0
2026-04-22,28.653.698/0001-63,CLASSES - FIF,,250408047.9,18.847899,250382782.83,10779.97,43400.0
2026-04-29,36.771.600/0001-09,CLASSES - FIF,,17701845.95,1.57614595,17662910.91,0.0,0.0
2025-11-04,42.814.825/0001-90,CLASSES - FIF,,413196884.68,1.537007,413198977.01,0.0,0.0
2026-04-27,53.177.866/0001-39,CLASSES - FIF,,95683933.45,1.7565076,95520154.24,0.0,0.0
2026-03-18,54.874.404/0001-33,CLASSES - FIF,,64794125.27,1.59145721,64792530.68,0.0,0.0
2026-03-24,63.428.673/0001-67,CLASSES - FIF,,2937687110.35,1.0531342,2938435307.72,26234220.65,0.0
2025-10-27,19.664.603/0001-16,CLASSES - FIF,,45714676.96,2.869980312,45472322.83,0.0,39014.84
2026-05-20,17.955.558/0001-23,CLASSES - FIF,,32128859.04,266.322978,32125758.04,0.0,0.0
2025-07-28,39.959.071/0001-51,CLASSES - FIF,,739239.22,88.88747135,736081.88,0.0,0.0
2025-09-01,46.729.685/0001-02,CLASSES - FIF,,2553684252.34,1.288527,2553648825.92,6392983.18,176070.0
2026-03-02,00.836.258/0001-22,CLASSES - FIF,,131435041.86,73.4711062,131468257.38,0.0,0.0
2026-05-20,61.846.544/0001-63,CLASSES - FIF,,84704611.28,1.01461275,85488196.33,0.0,0.0
2026-04-30,56.209.124/0001-36,CLASSES - FIF,,1187339983.53,1.06301573,1187309283.92,0.0,0.0
2025-11-13,51.955.295/0001-90,CLASSES - FIF,,183158975.56,1289.23397681,183071224.72,0.0,0.0
2025-08-06,36.620.815/0001-10,CLASSES - FIF,,24241409.29,142.5688945,24225448.23,0.0,0.0
2025-08-07,19.922.056/0001-21,CLASSES - FIF,,91300308.49,26.037661,91276387.91,35615.86,38977.56
2026-03-31,54.542.827/0001-56,CLASSES - FIF,,47694618.48,1.1841758,47692172.54,0.0,0.0
2025-12-09,29.197.055/0001-15,CLASSES - FIF,,2064042936.85,19.94944,2063573360.07,938317.2,5783575.17
2025-07-17,11.145.383/0001-02,CLASSES - FIF,,42252527.91,2.0355321,42232010.58,0.0,0.0
2026-03-19,67.845.925/0001-04,CLASSES - FIF,,1473732.58,8.132416,1499432.73,0.0,0.0
2025-06-18,49.061.791/0001-59,CLASSES - FIF,,47058821.11,1.05112416,47115478.02,0.0,0.0
2026-03-16,20.331.359/0001-59,CLASSES - FIF,,76002696.03,2.3680045,75903276.78,0.0,0.0
2026-01-20,36.165.005/0001-11,CLASSES - FIF,,167343369.43,15.302244,167317017.67,0.0,0.0
2025-08-11,60.854.252/0001-00,CLASSES - FIF,TISGE1747351993,391381.74,104.616399,397439.09,0.0,0.0
2026-03-09,30.447.352/0001-50,CLASSES - FIF,,287345051.32,1.5965706,302990857.12,184047.28,152735.27
2025-09-18,29.733.842/0001-34,CLASSES - FIF,,219108638.86,1.7676882,218882322.46,0.0,0.0
2025-08-26,40.795.564/0001-82,CLASSES - FIF,,21593851.69,1.2847775,21602547.43,0.0,0.0
2025-09-23,09.236.927/0001-08,CLASSES - FIF,,491838419.92,5.735289,491675964.14,1460900.0,385300.0
2026-03-31,02.887.290/0001-62,CLASSES - FIF,,250821451.72,1500.50778,253716785.29,0.0,1366.75
2026-02-11,29.177.024/0001-00,CLASSES - FIF,,158924825.78,2.7693556,158854918.22,6000.06,83167.51
2026-01-19,02.763.602/0001-26,CLASSES - FIF,,60441853.93,64.3019916,60425480.91,0.0,2000.0
2025-09-24,14.950.881/0001-16,CLASSES - FIF,,4464836.18,210.193336,4467837.48,0.0,0.0
2025-11-21,24.290.544/0001-01,CLASSES - FIF,,585950117.91,22.5902912,585906152.72,40897.82,64900.0
2025-10-13,18.956.713/0001-99,CLASSES - FIF,,42831572.14,2.6859681,42825488.59,0.0,0.0
2026-04-27,38.421.502/0001-69,CLASSES - FIF,,26006135.25,89.9516627,25946203.03,72000.0,51824.48
2026-02-10,46.948.116/0001-58,CLASSES - FIF,,770572666.17,1.4873,770728232.72,386605.45,800017.29
2026-01-27,13.033.721/0001-40,CLASSES - FIF,,8675708.53,2.95267102,8736904.42,0.0,39554.24
2025-08-28,42.431.531/0001-89,CLASSES - FIF,,357578695.05,16.326135,357546520.9,160698.31,11979.41
2025-09-10,12.412.610/0001-81,CLASSES - FIF,,97783205.35,3.6732313,97772157.14,0.0,211233.03
2026-01-07,36.327.405/0001-86,CLASSES - FIF,,3370039.49,1.33647207,3357299.58,0.0,0.0
2025-12-03,22.899.312/0001-11,CLASSES - FIF,,22198348.41,1.9507053,22195976.4,0.0,0.0
2025-09-26,41.734.999/0001-80,CLASSES - FIF,,168267483.17,1.4217259,168315098.95,0.0,0.0
2026-01-09,23.781.425/0001-80,CLASSES - FIF,,23139784.02,8.08332742,23137904.64,0.0,0.0
2026-04-15,04.444.179/0001-27,CLASSES - FIF,,8915059906.34,128.4052356,8913702808.35,0.0,0.0
2026-03-26,56.431.727/0001-88,CLASSES - FIF,,3245774800.15,1.2152119,3241925578.62,21050000.0,3000000.0
2026-04-17,37.893.354/0001-12,CLASSES - FIF,,58703946.66,36.2644027,58619520.95,0.0,0.0
2025-08-07,57.775.779/0001-34,CLASSES - FIF,,396066401.89,1.0664425,396060647.04,5355225.41,65497.98
2026-04-02,56.976.504/0001-04,CLASSES - FIF,,11122069.69,1.15613891247,11120832.04,0.0,0.0
